tile_a,route_a,fold_a,tile_b,route_b,fold_b,overlap_m2,pct_of_tile
O2021_82_20_1_0024_00005078_6000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_2000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_3000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_2000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_3000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_2000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_0.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_0.tif,82-21,1,1275.0,12.75
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_4000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_4000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_4000.tif,82-21,1,6534.0,65.34
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_4000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_3000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_3000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_3000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_6000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_3000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_0.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_0.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_5000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_5000.tif,82-21,1,6534.0,65.34
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_5000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_0.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_0.tif,82-21,1,6225.0,62.25
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_4000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_4000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_4000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_4000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_1000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_1000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_2000.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_2000.tif,82-21,1,1275.0,12.75
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_6000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_6000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_6000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_6000.tif,82-21,1,6534.0,65.34
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_0.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_0.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_5000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_5000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_6000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_5000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_2000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_3000.tif,82-21,1,1275.0,12.75
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_3000.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_7000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_7000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_7000.tif,82-21,1,6534.0,65.34
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_1000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_1000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_2000.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_2000.tif,82-21,1,6225.0,62.25
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_6000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_6000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_6000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_6000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_8000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_8000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_8000.tif,82-21,1,6534.0,65.34
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_8000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_4000_2000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_3000.tif,82-21,1,6225.0,62.25
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002039_15000_3000.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_4000_7000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_15000_7000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_7000.tif,82-21,1,66.0,0.66
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_1000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_1000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_1000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_0.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_0.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_1000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_0.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_2000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_2000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_1000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_1000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_1000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_3000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_3000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_3000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_2000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_3000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_2000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_0.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_4000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_4000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_3000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_3000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_3000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_0.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_0.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_5000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_5000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_0.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_4000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_5000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_4000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_1000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_2000.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_6000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_6000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_0.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_0.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_5000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_5000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_2000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_3000.tif,82-21,1,425.0,4.25
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_7000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_7000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_1000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_2000.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_6000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_7000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_6000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_8000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_8000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_8000.tif,82-21,1,3366.0,33.66
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_2000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0004_00002039_16000_3000.tif,82-21,1,2075.0,20.75
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_7000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_7000_8000.tif,82-20,2,O2021_82_21_1_0004_00002040_16000_7000.tif,82-21,1,34.0,0.34
O2021_82_20_1_0024_00005078_8000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_1000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_0.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_0.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_2000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_1000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_3000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_3000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_2000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_4000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_3000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_3000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_0.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_0.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_5000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_5000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_4000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_5000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_1000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_6000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_0.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_0.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_5000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_5000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_2000.tif,82-21,1,854.0,8.54
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_2000.tif,82-21,1,546.0,5.46
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_7000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_7000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_1000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_6000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_7000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_8000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_8000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_6000_2000.tif,82-21,1,5246.0,52.46
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001869_7000_2000.tif,82-21,1,3354.0,33.54
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_7000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_8000_8000.tif,82-20,2,O2021_82_21_1_0005_00001868_6000_7000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_9000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_9000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_1000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_9000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_0.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_9000_1000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_0.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_9000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_2000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_9000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_2000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_9000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_9000_2000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_1000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_9000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_3000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_9000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_3000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_9000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_2000.tif,82-21,1,456.0,4.56
O2021_82_20_1_0024_00005078_9000_3000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_2000.tif,82-21,1,744.0,7.44
O2021_82_20_1_0024_00005078_9000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_4000.tif,82-21,1,3344.0,33.44
O2021_82_20_1_0024_00005078_9000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_7000_4000.tif,82-21,1,5456.0,54.56
O2021_82_20_1_0024_00005078_9000_4000.tif,82-20,2,O2021_82_21_1_0005_00001868_8000_3000.tif,82-21,1,456.0,4.56
